Embedding File,MSE,Accuracy,Hit_Percent,Correlation,Correlation Sig,Spearman,Spearman Sig,wind,size,mod,dig,tash,preprocessing
tokensdigFalsetashTruemod1size200wind7.txt,0.1462,0.3049,0.0,0.4059,4.16586824117e-20,0.426869531747,2.78828757922e-22,7,200,1,False,True,tokens
lemmasdigTruetashTruemod1size100wind7.txt,0.1243,0.279,0.0,0.4693,4.10445176192e-27,0.426664574778,3.24649083295e-22,7,100,1,True,True,lemmas
tokensdigFalsetashFalsemod1size200wind4.txt,0.1452,0.3016,0.0,0.4221,8.94010151618e-22,0.424673264362,4.78815249016e-22,4,200,1,False,False,tokens
controldigTruetashFalsemod0size100wind7.txt,0.1622,0.313,0.0,0.4667,9.54342853968e-27,0.42458590096,5.98018081131e-22,7,100,0,True,False,control
tokensdigFalsetashFalsemod0size100wind7.txt,0.1351,0.2899,0.0,0.4242,5.39053834951e-22,0.42286378854,7.45336552688e-22,7,100,0,False,False,tokens
controldigFalsetashFalsemod1size100wind7.txt,0.1453,0.2973,0.0,0.4626,3.05800538928e-26,0.417776406494,3.09533293354e-21,7,100,1,False,False,control
controldigTruetashTruemod0size100wind7.txt,0.1599,0.3136,0.0,0.4676,7.46536356319e-27,0.415486592145,5.3354007336e-21,7,100,0,True,True,control
lemmasdigTruetashFalsemod1size100wind7.txt,0.1271,0.2848,0.0,0.4588,7.73008848756e-26,0.414625231714,5.94606956424e-21,7,100,1,True,False,lemmas
lemmasdigFalsetashTruemod0size200wind7.txt,0.1716,0.3252,0.0,0.4467,1.97057011924e-24,0.408800459235,2.32884269432e-20,7,200,0,False,True,lemmas
tokensdigTruetashTruemod1size100wind7.txt,0.1286,0.2865,0.0,0.4181,2.33323999856e-21,0.40874963553,2.14838204236e-20,7,100,1,True,True,tokens
tokensdigTruetashFalsemod0size200wind7.txt,0.1684,0.3232,0.0,0.3875,2.52317558626e-18,0.404022541014,6.39336404259e-20,7,200,0,True,False,tokens
tokensdigFalsetashFalsemod1size100wind7.txt,0.122,0.2821,0.0,0.4054,4.628202683e-20,0.402271567128,9.53351555043e-20,7,100,1,False,False,tokens
